Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry
HTH,Hilltop Holdings Inc.,19.2,1797343180.8,,,Finance,Major Banks
HGV,Hilton Grand Vacations Inc.,32.55,3024695664.9,,2016.0,Consumer Services,Hotels/Resorts
HLT,Hilton Worldwide Holdings Inc.,87.99,25719158740.17,,2016.0,Consumer Services,Hotels/Resorts
HNI,HNI Corporation,37.09,1615715395.98,,,Consumer Durables,Office Equipment/Supplies/Services
HMLP,Hoegh LNG Partners LP,19.33,641625677.14,,2014.0,Consumer Services,Marine Transportation
HMLP^A,Hoegh LNG Partners LP,26.23,0.0,,,,
HEP,"Holly Energy Partners, L.P.",27.11,2858483849.11,,2004.0,Energy,Natural Gas Distribution
HFC,HollyFrontier Corporation,50.04,8545099815.36,,,Energy,Integrated oil Companies
HD,"Home Depot, Inc. (The)",199.43,220151476401.01,,,Consumer Services,RETAIL: Building Materials
HMC,"Honda Motor Company, Ltd.",28.11,49481341241.01,,,Capital Goods,Auto Manufacturing
HON,Honeywell International Inc.,159.97,116517326984.11,,,Capital Goods,Auto Parts:O.E.M.
HMN,Horace Mann Educators Corporation,36.46,1500034877.18,,1991.0,Finance,Property-Casualty Insurers
HZN,Horizon Global Corporation,2.29,57720842.32,,2015.0,Capital Goods,Auto Parts:O.E.M.
HTFA,Horizon Technology Finance Corporation,25.49,0.0,,2017.0,,
HRL,Hormel Foods Corporation,41.75,22364463731.5,,,Consumer Non-Durables,Meat/Poultry/Fish
HOS,Hornbeck Offshore Services,1.47,55419902.58,,2004.0,Consumer Services,Marine Transportation
HST,"Host Hotels & Resorts, Inc.",19.16,14187469788.36,,,Consumer Services,Real Estate Investment Trusts
HLI,"Houlihan Lokey, Inc.",46.2,3022063783.2,,2015.0,Finance,Investment Managers
HOV,Hovnanian Enterprises Inc,13.4,79585052.2,,,Capital Goods,Homebuilding
HHC,Howard Hughes Corporation (The),112.22,4840029859.26,,,Consumer Services,Real Estate Investment Trusts
HPQ,HP Inc.,19.97,30624031325.43,,,Technology,Computer Manufacturing
HSBC,HSBC Holdings plc,42.54,170963234409.48,,,Finance,Savings Institutions
HSBC^A,HSBC Holdings plc,26.13,0.0,,,,
HMI,Huami Corporation,14.46,859417317.36,,2018.0,Technology,Computer Manufacturing
HNP,"Huaneng Power International, Inc.",23.87,9367837188.71,,1994.0,Public Utilities,Electric Utilities: Central
HUBB,Hubbell Inc,123.48,6730313209.2,,2015.0,Capital Goods,Electrical Products
HUBS,"HubSpot, Inc.",165.12,6540901862.4,,2014.0,Technology,Computer Software: Prepackaged Software
HBM,Hudbay Minerals Inc.,7.5,1959541132.5,,,Basic Industries,Precious Metals
HUD,Hudson Ltd.,15.02,1387638921.6,,2018.0,Consumer Services,Department/Specialty Retail Stores
HPP,"Hudson Pacific Properties, Inc.",34.75,5384104847.75,,2010.0,Finance,Real Estate
HUM,Humana Inc.,266.5,36147460108.5,,,Health Care,Medical Specialities
HCFT,"Hunt Companies Finance Trust, Inc.",3.52,83380577.28,,2013.0,Consumer Services,Real Estate Investment Trusts
HII,"Huntington Ingalls Industries, Inc.",212.23,8840839005.71,,,Capital Goods,Marine Transportation
HUN,Huntsman Corporation,23.93,5588202925.21,,2005.0,Basic Industries,Major Chemicals
HUYA,HUYA Inc.,23.21,4730129716.18,,2018.0,Technology,"Computer Software: Programming, Data Processing"
H,Hyatt Hotels Corporation,75.97,2916961972.95,,2009.0,Consumer Services,Hotels/Resorts
HY,"Hyster-Yale Materials Handling, Inc.",65.38,835267485.78,,,Capital Goods,Construction/Ag Equipment/Trucks
IAG,Iamgold Corporation,3.46,1619176950.82,,,Basic Industries,Precious Metals
IBN,ICICI Bank Limited,11.25,36260610120.0,,,Finance,Commercial Banks
IDA,"IDACORP, Inc.",97.95,4938640665.15,,,Public Utilities,Electric Utilities: Central
IEX,IDEX Corporation,155.38,11776867835.5,,1989.0,Capital Goods,Fluid Controls
IDT,IDT Corporation,7.09,186346136.77,,,Public Utilities,Telecommunications Equipment
ITW,Illinois Tool Works Inc.,151.69,49590269692.04,,,Technology,Industrial Machinery/Components
IMAX,Imax Corporation,23.95,1471334456.55,,,Miscellaneous,Industrial Machinery/Components
ICD,"Independence Contract Drilling, Inc.",2.92,225068495.84,,2014.0,Energy,Oil & Gas Production
IHC,Independence Holding Company,37.13,555061902.37,,,Finance,Life Insurance
IRT,"Independence Realty Trust, Inc.",10.68,956221528.68,,2013.0,Consumer Services,Real Estate Investment Trusts
IFN,"India Fund, Inc. (The)",21.37,585322889.58,,,,
IBA,"Industrias Bachoco, S.A. de C.V.",45.23,2261500000.0,,1997.0,Consumer Non-Durables,Meat/Poultry/Fish
INFY,Infosys Limited,11.08,48016916302.48,,,Technology,EDP Services
HIFR,"InfraREIT, Inc.",21.09,927910902.48,,2015.0,Consumer Services,Real Estate Investment Trusts
ING,"ING Group, N.V.",12.71,49456919826.43,,1997.0,Finance,Commercial Banks
ISF,"ING Group, N.V.",25.98,0.0,,,Finance,Commercial Banks
ISG,"ING Group, N.V.",25.71,0.0,,,Finance,Commercial Banks
IR,Ingersoll-Rand plc (Ireland),110.99,26878296354.69,,,Capital Goods,Auto Parts:O.E.M.
NGVT,Ingevity Corporation,113.6,4743222819.2,,2016.0,Basic Industries,Major Chemicals
INGR,Ingredion Incorporated,94.26,6284918123.82,,,Consumer Non-Durables,Packaged Foods
IIPR,"Innovative Industrial Properties, Inc.",85.02,833722613.88,,2016.0,Finance,Real Estate
IIPR^A,"Innovative Industrial Properties, Inc.",29.31,0.0,,,,
IPHI,Inphi Corporation,45.99,2046037658.49,,2010.0,Technology,Semiconductors
INSI,Insight Select Income Fund,18.68,200063453.8,,,,
NSP,"Insperity, Inc.",128.07,5242879200.42,,,Technology,Professional Services
INSP,"Inspire Medical Systems, Inc.",55.63,1304939000.47,,1998.0,Health Care,Medical/Dental Instruments
IBP,"Installed Building Products, Inc.",52.05,1557107552.55,,2014.0,Basic Industries,Homebuilding
INST,"Instructure, Inc.",45.57,1651808919.39,,2015.0,Technology,Computer Software: Prepackaged Software
ITGR,Integer Holdings Corporation,77.22,2510937797.94,,,Miscellaneous,Industrial Machinery/Components
I,Intelsat S.A.,18.24,2518455642.24,,2013.0,Consumer Services,Telecommunications Equipment
ICE,Intercontinental Exchange Inc.,76.85,43475808553.8,,2005.0,Finance,Investment Bankers/Brokers/Service
IHG,Intercontinental Hotels Group,63.44,11548192107.92,,,Consumer Services,Hotels/Resorts
IBM,International Business Machines Corporation,143.02,127268671933.12,,,Technology,Computer Manufacturing
IFF,"International Flavors & Fragrances, Inc.",130.49,13914770745.83,,,Basic Industries,Major Chemicals
IFFT,"International Flavors & Fragrances, Inc.",50.48,0.0,,,Basic Industries,Major Chemicals
IGT,International Game Technology,13.94,2846548000.0,,2015.0,Consumer Services,Services-Misc. Amusement & Recreation
IP,International Paper Company,46.93,18841977041.42,,,Basic Industries,Paper
INSW,"International Seaways, Inc.",18.74,547190646.76,,2016.0,Consumer Services,Marine Transportation
INSW^A,"International Seaways, Inc.",25.2013,0.0,,,,
IPG,"Interpublic Group of Companies, Inc. (The)",21.61,8361976555.61,,,Technology,Advertising
INXN,InterXion Holding N.V.,68.28,4893832440.0,,2011.0,Technology,"Computer Software: Programming, Data Processing"
IPI,"Intrepid Potash, Inc",3.95,517637395.9,,2008.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
IVC,Invacare Corporation,7.41,246412377.12,,,Health Care,Industrial Specialties
VBF,Invesco Bond Fund,18.29,208086592.01,,,,
VCV,Invesco California Value Municipal Income Trust,12.35,591136874.9,,,,
VTA,Invesco Credit Opportunities Fund,11.16,826892209.44,,2007.0,,
IHIT,Invesco High Income 2023 Target Term Fund,10.26,245638897.38,,2016.0,,
IHTA,Invesco High Income 2024 Target Term Fund,9.9252,80394120.0,,2017.0,,
VLT,Invesco High Income Trust II,14.53,117960773.37,,1989.0,,
IVR,INVESCO MORTGAGE CAPITAL INC,16.1,2055897501.7,,2009.0,Consumer Services,Real Estate Investment Trusts
IVR^B,INVESCO MORTGAGE CAPITAL INC,26.53,0.0,,,,
IVR^C,INVESCO MORTGAGE CAPITAL INC,24.92,0.0,,,,
IVR^A,Invesco Mortgage Capital Inc.,25.4968,0.0,,,,
OIA,Invesco Municipal Income Opportunities Trust,7.93,376623907.01,,,,
VMO,Invesco Municipal Opportunity Trust,12.03,810996759.81,,,,
VKQ,Invesco Municipal Trust,12.07,667715139.89,,,,
VPV,Invesco Pennsylvania Value Municipal Income Trust,12.52,298345890.88,,,,
IVZ,Invesco Plc,20.79,8353145825.64,,,Finance,Investment Managers
IQI,Invesco Quality Municipal Income Trust,12.2,645182323.4,,,,
VVR,Invesco Senior Income Trust,4.34,781356934.4,,1998.0,,
VTN,Invesco Trust  for Investment Grade New York Municipal,13.1315,255772113.5195,,,,
VGM,Invesco Trust for Investment Grade Municipals,12.48,676731694.08,,,,
IIM,Invesco Value Municipal Income Trust,14.53,683731206.54,,,,
IRET,Investors Real Estate Trust,60.67,713979606.16,,,Consumer Services,Real Estate Investment Trusts
IRET^C,Investors Real Estate Trust,25.2515,0.0,,,,
NVTA,Invitae Corporation,26.27,2017839733.74,,2015.0,Health Care,Medical Specialities
INVH,Invitation Homes Inc.,24.25,12638859706.75,,2017.0,Finance,Real Estate
IO,Ion Geophysical Corporation,15.88,222567966.2,,,Energy,Oil & Gas Production
IQV,"IQVIA Holdings, Inc.",144.81,28643313591.99,,2013.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
IRM,Iron Mountain Incorporated,36.21,10369301815.95,,,Consumer Services,Real Estate Investment Trusts
IRS,IRSA Inversiones Y Representaciones S.A.,10.7,619183812.2,,,Consumer Services,Homebuilding
ICL,Israel Chemicals Shs,5.33,6824005113.51,,2014.0,Basic Industries,Agricultural Chemicals
STAR          ,iStar Inc.,8.57,570881774.32,,,Consumer Services,Real Estate Investment Trusts
STAR^D,iStar Inc.,25.33,0.0,,,,
STAR^G,iStar Inc.,24.77,0.0,,,,
STAR^I,iStar Inc.,25.054000000000002,0.0,,,,
ITCB,Ita? CorpBanca,13.2,4509179479.2,,,Finance,Commercial Banks
ITUB,Itau Unibanco Banco Holding SA,8.9,86524648945.2,,,Finance,Major Banks
ITT,ITT Inc.,60.15,5281077729.9,,2011.0,Capital Goods,Fluid Controls
IVH,Ivy High Income Opportunities Fund,13.77,228128801.76,,2013.0,,
JPM,J P Morgan Chase & Co,105.34,342130105315.06,,,Finance,Major Banks
JPM^A,J P Morgan Chase & Co,25.59,0.0,,,Finance,Major Banks
JPM^C,J P Morgan Chase & Co,26.54,0.0,,,,
JPM^D,J P Morgan Chase & Co,25.97,0.0,,,,
JPM^E,J P Morgan Chase & Co,26.06,0.0,,,,
JPM^F,J P Morgan Chase & Co,25.88,0.0,,,,
JPM^G,J P Morgan Chase & Co,26.28,0.0,,,,
JPM^H,J P Morgan Chase & Co,26.23,0.0,,,Finance,Major Banks
JAX,"J. Alexander&#39;s Holdings, Inc.",11.26,165467681.76,,2015.0,Consumer Services,Restaurants
JILL,"J. Jill, Inc.",5.19,227925981.06,,2017.0,Consumer Non-Durables,Apparel
JCP,"J.C. Penney Company, Inc. Holding Company",1.26,398624139.9,,,Consumer Services,Department/Specialty Retail Stores
SJM,J.M. Smucker Company (The),119.07,13543803613.62,,,Consumer Non-Durables,Packaged Foods
JBL,Jabil Inc.,29.63,4529784888.27,,1993.0,Technology,Electrical Products
JEC,Jacobs Engineering Group Inc.,75.51,10534917570.03,,,Basic Industries,Military/Government/Technical
JAG,Jagged Peak Energy Inc.,10.87,2319207677.64,,2017.0,Energy,Oil & Gas Production
JHX,James Hardie Industries plc.,13.38,5917491155.94,,,Capital Goods,Building Materials
JHG,Janus Henderson Group plc,24.39,4790507313.96,,2017.0,Finance,Investment Managers
JOF,Japan Smaller Capitalization Fund Inc,8.8,249338258.4,,1990.0,,
JBGS,JBG SMITH Properties,42.67,5231085766.65,,2017.0,Consumer Services,Real Estate Investment Trusts
JEF,Jefferies Financial Group Inc.,19.93,5935676604.46,,,Finance,Investment Bankers/Brokers/Service
JELD,"JELD-WEN Holding, Inc.",19.28,1944487947.52,,2017.0,Basic Industries,Forest Products
JCAP,"Jernigan Capital, Inc.",21.34,437395352.68,,2015.0,Consumer Services,Real Estate Investment Trusts
JCAP^B,"Jernigan Capital, Inc.",25.175,0.0,,,,
JT,Jianpu Technology Inc.,5.05,848488127.55,,2017.0,Technology,"Computer Software: Programming, Data Processing"
JKS,JinkoSolar Holding Company Limited,18.57,728244536.88,,2010.0,Technology,Semiconductors
JMP,JMP Group LLC,4.02,85461111.66,,2007.0,Finance,Investment Bankers/Brokers/Service
JMPB,JMP Group LLC,25.5,0.0,,,Finance,Investment Bankers/Brokers/Service
JMPD,JMP Group LLC,25.07,0.0,,2017.0,Finance,Investment Bankers/Brokers/Service
JBT,John Bean Technologies Corporation,98.55,3106530253.35,,,Technology,Industrial Machinery/Components
BTO,John Hancock Financial Opportunities Fund,33.03,616685359.86,,1994.0,,
HEQ,John Hancock Hedged Equity & Income Fund,14.88,181743784.32,,2011.0,,
JHS,John Hancock Income Securities Trust,13.83,161072270.55,,,,
JHI,John Hancock Investors Trust,16.04,139660681.0,,,,
HPF,John Hancock Pfd Income Fund II,21.85,465404563.0,,2002.0,,
HPI,John Hancock Preferred Income Fund,23.07,600708264.21,,2002.0,,
HPS,John Hancock Preferred Income Fund III,18.85,595612573.4,,2003.0,,
PDT,John Hancock Premium Dividend Fund,16.53,801523765.08,,,,
HTD,John Hancock Tax Advantaged Dividend Income Fund,25.02,885331724.22,,2004.0,,
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,6.95,76724379.05,,,,
JW.A,"John Wiley & Sons, Inc.",,0.0,,,,
JW.B,"John Wiley & Sons, Inc.",,0.0,,,,
JNJ,Johnson & Johnson,135.58,361018644165.18,,,Health Care,Major Pharmaceuticals
JCI,Johnson Controls International plc,35.82,32588947990.26,,,Consumer Services,Other Consumer Services
JLL,Jones Lang LaSalle Incorporated,154.45,7046263379.15,,,Finance,Real Estate
JMEI,Jumei International Holding Limited,2.39,358224387.59,,2014.0,Consumer Services,Other Specialty Stores
JNPR,"Juniper Networks, Inc.",27.49,9586804788.53,,1999.0,Technology,Computer Communications Equipment
JP,Jupai Holdings Limited,4.44,146626364.64,,2015.0,Consumer Services,Other Consumer Services
JE,"Just Energy Group, Inc.",3.46,517331691.8,,,Public Utilities,Oil/Gas Transmission
JE^A,"Just Energy Group, Inc.",20.6439,0.0,,,,
LRN,K12 Inc,36.58,1471866606.76,,,Consumer Services,Other Consumer Services
KAI,Kadant Inc,91.05,1017431942.55,,,Technology,Industrial Machinery/Components
KDMN,"Kadmon Holdings, Inc.",2.78,352808471.16,,2016.0,Health Care,Major Pharmaceuticals
KAMN,Kaman Corporation,59.57,1659722839.11,,,Consumer Durables,Industrial Specialties
KSU,Kansas City Southern,117.12,11780513794.56,,,Transportation,Railroads
KSU^,Kansas City Southern,26.2186,0.0,,,Transportation,Railroads
KAR,"KAR Auction Services, Inc",52.42,6966673303.1,,2009.0,Consumer Durables,Automotive Aftermarket
KMF,"Kayne Anderson Midstream Energy Fund, Inc",12.06,589474697.94,,2010.0,,
KYN,Kayne Anderson MLP/Midstream Investment Company,15.98,2018867081.72,,2004.0,,
KYN^F,Kayne Anderson MLP/Midstream Investment Company,25.19,0.0,,,,
KB,KB Financial Group Inc,39.72,15711297516.84,,,Finance,Commercial Banks
KBH,KB Home,25.19,2194908180.52,,1986.0,Capital Goods,Homebuilding
KBR,"KBR, Inc.",19.88,2811997333.04,,2006.0,Basic Industries,Military/Government/Technical
FRAC,"Keane Group, Inc.",11.77,1233104600.42,,2017.0,Energy,Oilfield Services/Equipment
K,Kellogg Company,57.55,19781024536.6,,,Consumer Non-Durables,Packaged Foods
KEM,Kemet Corporation,17.72,1023982308.64,,,Capital Goods,Electrical Products
KMPA,Kemper Corporation,25.4,0.0,,2014.0,Finance,Property-Casualty Insurers
KMPR,Kemper Corporation,80.74,5242733777.38,,,Finance,Property-Casualty Insurers
KMT,Kennametal Inc.,39.69,3263852179.35,,,Capital Goods,Industrial Machinery/Components
KW,Kennedy-Wilson Holdings Inc.,21.96,3139850769.84,,,Finance,Real Estate
KEN,Kenon Holdings Ltd.,19.8479,1068347931.4771,,2015.0,Public Utilities,Electric Utilities: Central
KDP,Keurig Dr Pepper Inc.,28.06,39454647479.26,,,Consumer Non-Durables,Beverages (Production/Distribution)
KEG,"Key Energy Services, Inc.",3.91,79664205.07,,2016.0,Energy,Oilfield Services/Equipment
KEY,KeyCorp,16.39,16415493677.99,,,Finance,Major Banks
KEY^I,KeyCorp,27.28,0.0,,,,
KEY^J,KeyCorp,25.18,0.0,,,,
KEYS,Keysight Technologies Inc.,90.62,17035538078.26,,2014.0,Capital Goods,Industrial Machinery/Components
KRC,Kilroy Realty Corporation,76.41,7714671007.14,,1997.0,Consumer Services,Real Estate Investment Trusts
KRP,Kimbell Royalty Partners,17.83,668798753.35,,2017.0,Energy,Oil & Gas Production
KMB,Kimberly-Clark Corporation,121.66,41864347414.12,,,Consumer Durables,Containers/Packaging
KIM,Kimco Realty Corporation,18.46,7790100893.9,,,Consumer Services,Real Estate Investment Trusts
KIM^I,Kimco Realty Corporation,25.31,0.0,,,,
KIM^J,Kimco Realty Corporation,24.71,0.0,,,,
KIM^K,Kimco Realty Corporation,24.85,0.0,,,,
KIM^L,Kimco Realty Corporation,23.85,0.0,,,,
KIM^M,Kimco Realty Corporation,23.45,0.0,,,,
KMI,"Kinder Morgan, Inc.",19.84,44910011448.32,,2011.0,Public Utilities,Natural Gas Distribution
KFS,"Kingsway Financial Services, Inc.",2.63,57301724.64,,,Finance,Property-Casualty Insurers
KGC,Kinross Gold Corporation,3.52,4407821499.84,,,Basic Industries,Precious Metals
KEX,Kirby Corporation,77.39,4633745752.28,,,Consumer Services,Marine Transportation
KL,Kirkland Lake Gold Ltd.,31.69,6648146385.65,,,Basic Industries,Precious Metals
KRG,Kite Realty Group Trust,16.02,1344629039.94,,2004.0,Consumer Services,Real Estate Investment Trusts
KKR,KKR & Co. Inc.,23.07,12467071002.48,,,Finance,Investment Managers
KKR^A,KKR & Co. Inc.,27.14,0.0,,,,
KKR^B,KKR & Co. Inc.,26.87,0.0,,,,
KIO,KKR Income Opportunities Fund,15.95,324428024.25,,2013.0,,
KREF,KKR Real Estate Finance Trust Inc.,20.18,1195586237.46,,2017.0,Consumer Services,Real Estate Investment Trusts
KNX,"Knight Transportation, Inc.",33.09,5724864137.01,,2017.0,Transportation,Trucking Freight/Courier Services
KNL,"Knoll, Inc.",19.06,948464997.02,,2004.0,Consumer Durables,Office Equipment/Supplies/Services
KNOP,KNOT Offshore Partners LP,20.41,667286458.54,,2013.0,Consumer Services,Marine Transportation
KN,Knowles Corporation,18.24,1645551021.12,,2014.0,Consumer Non-Durables,Consumer Electronics/Appliances
KSS,Kohl&#39;s Corporation,71.51,11668000946.04,,1992.0,Consumer Services,Department/Specialty Retail Stores
PHG,Koninklijke Philips N.V.,39.85,36430235866.95,,,Energy,Consumer Electronics/Appliances
KOP,Koppers Holdings Inc.,27.35,564161660.05,,2006.0,Basic Industries,Forest Products
KEP,Korea Electric Power Corporation,12.84,16485637497.36,,1994.0,Public Utilities,Electric Utilities: Central
KF,"Korea Fund, Inc. (The)",31.07,162915327.51,,,,
KFY,Korn Ferry ,47.09,2657262141.24,,1999.0,Technology,Diversified Commercial Services
KOS,Kosmos Energy Ltd.,6.45,2588076270.75,,2011.0,Energy,Oil & Gas Production
KRA,Kraton Corporation,34.3,1094986305.7,,2009.0,Basic Industries,Major Chemicals
KR,Kroger Company (The),24.98,19942210083.7,,,Consumer Services,Food Chains
KRO,Kronos Worldwide Inc,14.24,1650525619.52,,,Basic Industries,Major Chemicals
KT,KT Corporation,12.66,6611350978.56,,,Public Utilities,Telecommunications Equipment
LB,"L Brands, Inc.",27.2,7485355897.6,,,Consumer Services,Clothing/Shoe/Accessory Stores
SCX,L.S. Starrett Company (The),7.14,49210486.5,,,Capital Goods,Industrial Machinery/Components
LLL,"L3 Technologies, Inc.",210.37,16696718737.65,,,Technology,Radio And Television Broadcasting And Communications Equipment
LH,Laboratory Corporation of America Holdings,159.61,15750029098.1,,,Health Care,Medical Specialities
LADR,Ladder Capital Corp,17.15,2061684077.25,,2014.0,Consumer Services,Real Estate Investment Trusts
LAIX,LAIX Inc.,10.7672,516311261.6232,,2018.0,Consumer Services,Other Consumer Services
LW,"Lamb Weston Holdings, Inc.",72.4,10590230794.4,,2016.0,Consumer Non-Durables,Packaged Foods
LCI,Lannett Co Inc,8.38,329222914.72,,,Health Care,Major Pharmaceuticals
LPI,"Laredo Petroleum, Inc.",3.24,775024067.16,,2011.0,Energy,Oil & Gas Production
LVS,Las Vegas Sands Corp.,65.85,50889174744.6,,2004.0,Consumer Services,Hotels/Resorts
LTM,LATAM Airlines Group S.A.,11.19,6785702084.67,,,Transportation,Air Freight/Delivery Services
LGI,Lazard Global Total Return and Income Fund,15.59,149745644.83,,2004.0,,
LAZ,Lazard Ltd.,37.58,4297855414.84,,2005.0,Finance,Investment Managers
LOR,"Lazard World Dividend & Income Fund, Inc.",10.16,69902659.28,,2005.0,,
LZB,La-Z-Boy Incorporated,34.66,1617217576.8,,,Consumer Durables,Home Furnishings
LCII,LCI Industries ,86.82,2170336865.22,,,Capital Goods,Auto Parts:O.E.M.
LEAF,Leaf Group Ltd.,8.08,206357342.0,,,Technology,EDP Services
LEA,Lear Corporation,155.05,9677502033.15,,,Capital Goods,Auto Parts:O.E.M.
LEE,"Lee Enterprises, Incorporated",3.14,181147953.34,,,Consumer Services,Newspapers/Magazines
LGC,Legacy Acquisition Corp.,10.08,302400000.0,,2017.0,Finance,Business Services
LGC.U,Legacy Acquisition Corp.,,0.0,,2017.0,,
LGC.WS,Legacy Acquisition Corp.,,0.0,,,,
LM,"Legg Mason, Inc.",31.72,2713330956.96,,,Finance,Investment Managers
LMHA,"Legg Mason, Inc.",26.26,0.0,,2016.0,Finance,Investment Managers
LMHB,"Legg Mason, Inc.",24.17,0.0,,2016.0,Finance,Investment Managers
LEG,"Leggett & Platt, Incorporated",42.98,5639906044.22,,,Consumer Durables,Home Furnishings
JBK,Lehman ABS Corporation,26.65,0.0,,,Finance,Finance: Consumer Services
KTH,Lehman ABS Corporation,31.15,0.0,,,Finance,Finance: Consumer Services
KTN,Lehman ABS Corporation,31.15,0.0,,,Finance,Finance: Consumer Services
KTP,Lehman ABS Corporation,7.4606,0.0,,,Finance,Finance: Consumer Services
LDOS,"Leidos Holdings, Inc.",64.62,9281229922.26,,,Technology,EDP Services
LEJU,Leju Holdings Limited,1.65,224010537.3,,2014.0,Finance,Real Estate
LC,LendingClub Corporation,3.3,1418245009.5,,2014.0,Miscellaneous,Business Services
LEN,Lennar Corporation,50.84,14511300295.96,,,Basic Industries,Homebuilding
LEN.B,Lennar Corporation,,0.0,,,Basic Industries,Homebuilding
LII,"Lennox International, Inc.",269.79,10757067419.58,,1999.0,Capital Goods,Industrial Machinery/Components
LHC,Leo Holdings Corp.,10.5,210000000.0,,2018.0,Finance,Business Services
LHC.U,Leo Holdings Corp.,,0.0,,2018.0,,
LHC.WS,Leo Holdings Corp.,,0.0,,,,
LEVI,Levi Strauss & Co,22.75,8929365604.25,,2019.0,Consumer Non-Durables,Apparel
LXP,Lexington Realty Trust,9.21,2166954440.64,,,,
LXP^C,Lexington Realty Trust,52.6,0.0,,,,
LPL,"LG Display Co., Ltd.",9.75,6977406150.0,,2004.0,Capital Goods,Industrial Machinery/Components
USA,Liberty All-Star Equity Fund,6.24,1229294514.24,,1986.0,,
ASG,"Liberty All-Star Growth Fund, Inc.",5.67,210374741.43,,,,
LBRT,Liberty Oilfield Services Inc.,16.59,1863290520.84,,2018.0,Energy,Oilfield Services/Equipment
LPT,Liberty Property Trust,49.28,7291103536.64,,,Consumer Services,Real Estate Investment Trusts
LSI,"Life Storage, Inc.",96.62,4505651763.86,,,Consumer Services,Real Estate Investment Trusts
LITB,"LightInTheBox Holding Co., Ltd.",1.63,110523409.99,,2013.0,Consumer Services,Catalog/Specialty Distribution
LNC,Lincoln National Corporation,62.95,12860295465.4,,,Finance,Life Insurance
LNC.WS,Lincoln National Corporation,,0.0,,,,
LIN,Linde plc,181.02,98639630827.5,,2018.0,Basic Industries,Major Chemicals
LNN,Lindsay Corporation,84.86,915328727.54,,,Capital Goods,Industrial Machinery/Components
LN,LINE Corporation,34.17,8151078105.39,,2016.0,Technology,"Computer Software: Programming, Data Processing"
LGF.A,Lions Gate Entertainment Corporation,,0.0,,,,
LGF.B,Lions Gate Entertainment Corporation,,0.0,,2016.0,,
LAD,"Lithia Motors, Inc.",95.92,2220331028.96,,,Consumer Durables,Automotive Aftermarket
LAC,Lithium Americas Corp.,4.65,412621874.55,,,Basic Industries,Precious Metals
LYV,"Live Nation Entertainment, Inc.",64.6,13624025335.0,,,Consumer Services,Services-Misc. Amusement & Recreation
LTHM,Livent Corporation,12.57,1835220000.0,,2018.0,Basic Industries,Major Chemicals
RAMP,"LiveRamp Holdings, Inc.",55.77,3821811244.68,,,Technology,EDP Services
LYG,Lloyds Banking Group Plc,3.28,58377889642.08,,,Finance,Commercial Banks
SCD,LMP Capital and Income Fund Inc.,12.99,233603456.7,,2004.0,,
LMT,Lockheed Martin Corporation,299.12,84593435634.56,,,Capital Goods,Military/Government/Technical
L,Loews Corporation,48.68,14915492123.6,,,Finance,Property-Casualty Insurers
LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,10.87,1295704000.0,,2017.0,Capital Goods,Building Materials
LPX,Louisiana-Pacific Corporation,24.95,3079712955.55,,,Basic Industries,Forest Products
LOW,"Lowe&#39;s Companies, Inc.",113.76,90544168285.92,,,Consumer Services,RETAIL: Building Materials
LXU,Lsb Industries Inc.,6.81,195773614.41,,,Basic Industries,Major Chemicals
LKSD,"LSC Communications, Inc.",6.92,230546367.08,,2016.0,Miscellaneous,Publishing
LTC,"LTC Properties, Inc.",46.09,1830415771.14,,,Consumer Services,Real Estate Investment Trusts
LUB,"Luby&#39;s, Inc.",1.42,42263300.96,,,Consumer Services,Restaurants
LL,"Lumber Liquidators Holdings, Inc",10.75,307882838.0,,2007.0,Consumer Services,RETAIL: Building Materials
LXFR,Luxfer Holdings PLC,25.22,721841821.22,,2012.0,Basic Industries,Major Chemicals
LXFT,"Luxoft Holding, Inc.",58.74,1996743474.66,,2013.0,Technology,EDP Services
LDL,"Lydall, Inc.",25.62,448462651.14,,,Capital Goods,Auto Parts:O.E.M.
WLH,Lyon William Homes,16.64,565114833.92,,2013.0,Capital Goods,Homebuilding
LYB,LyondellBasell Industries NV,89.56,33166229978.4,,,Basic Industries,Major Chemicals
MTB,M&T Bank Corporation,163.05,22576111377.9,,,Finance,Major Banks
MTB^,M&T Bank Corporation,1010.051,0.0,,,,
MTB^C,M&T Bank Corporation,1011.57,0.0,,,,
MDC,"M.D.C. Holdings, Inc.",30.88,1894139086.88,,,Capital Goods,Homebuilding
MHO,"M/I Homes, Inc.",28.0,771089928.0,,1993.0,Capital Goods,Homebuilding
MAC,Macerich Company (The),43.4,6126400116.2,,1994.0,Consumer Services,Real Estate Investment Trusts
CLI,Mack-Cali Realty Corporation,22.48,2030410325.12,,,Consumer Services,Real Estate Investment Trusts
MFD,Macquarie First Trust Global,11.15,95303978.3,,2004.0,,
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,22.52,280785958.36,,2005.0,,
MIC,Macquarie Infrastructure Corporation ,41.83,3596640947.56,,2004.0,Energy,Oil Refining/Marketing
